Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","42.13","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","112.36","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","70.22","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","48.96","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","59.22","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","74.3","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","111.8","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","47.75","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","140.45","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","95.51","Fc","Calculated data"
"PP","Producer Prices","66","Fiji","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2018","2018","7021","Annual value","","112.36","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1991","1991","7021","Annual value","USD","40.1","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1992","1992","7021","Annual value","USD","51.6","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1993","1993","7021","Annual value","USD","39.9","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1994","1994","7021","Annual value","USD","88.2","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1995","1995","7021","Annual value","USD","107.1","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1996","1996","7021","Annual value","USD","118.1","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","150.2","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","245","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","160.1","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","202.9","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","253.2","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","170.5","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","157.1","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","206.3","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2005","2005","7021","Annual value","USD","213.8","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","244.4","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","284.1","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","259.3","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","334.5","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","479.6","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","418.3","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","377.7","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","315.7","","Official data"
"PP","Producer Prices","81","Ghana","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","450.2","","Official data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1991","1991","7021","Annual value","","0.16","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1992","1992","7021","Annual value","","0.24","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1993","1993","7021","Annual value","","0.28","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1994","1994","7021","Annual value","","0.89","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1995","1995","7021","Annual value","","1.36","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1996","1996","7021","Annual value","","2.05","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","3.27","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1998","1998","7021","Annual value","","6.02","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","4.54","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","11.74","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","19.27","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","14.35","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","14.47","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","19.72","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","20.59","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","23.79","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","28.23","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","29.14","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","50.07","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","72.91","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","67.19","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","65.16","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","91.61","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","75.42","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","67.72","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","156.86","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","145.91","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2018","2018","7021","Annual value","","219.31","Fc","Calculated data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","1995","1995","7021","Annual value","USD","1165.5","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","1996","1996","7021","Annual value","USD","1402.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","1017.7","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","922.8","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","1153.6","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","855.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","815.4","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","894.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","598.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","533.9","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2005","2005","7021","Annual value","USD","609.4","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","652.3","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","725.4","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","835","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","1264.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","794.7","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","820.2","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2012","2012","7021","Annual value","USD","693.8","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","663.9","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","597","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2015","2015","7021","Annual value","USD","665.4","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","719","","Official data"
